"","m","ResponseId.x","behavior","numeracy","numeracy.f","certainty","estimate","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled","Duration.wave1","ResponseId.wave1","gender","country","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"2995",229409893573885,"R_1Bw9BeGQL8DHYUF","fridge",10,"numeracy low",1,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"2996",229409893573885,"R_1Bw9BeGQL8DHYUF","hairdryer",10,"numeracy low",1,1000,128,7.8125,0.892790030352132,7.8125,0.892790030352132,2.10720996964787,3,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"2997",229409893573885,"R_1Bw9BeGQL8DHYUF","heating",10,"numeracy low",1,50,1141,0.0438212094653812,-1.3583156400822,0.0438212094653812,1.3583156400822,3.05728564441821,1.69897000433602,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"2998",229409893573885,"R_1Bw9BeGQL8DHYUF","light",10,"numeracy low",1,5,358,0.0139664804469274,-1.85491302230786,0.0139664804469274,1.85491302230786,2.55388302664387,0.698970004336019,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"2999",229409893573885,"R_1Bw9BeGQL8DHYUF","shower",10,"numeracy low",1,60,1186,0.0505902192242833,-1.2959334386446,0.0505902192242833,1.2959334386446,3.07408468902824,1.77815125038364,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"3000",229409893573885,"R_1Bw9BeGQL8DHYUF","washing",10,"numeracy low",1,100,127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,1.75,-3.05418719211823,277,"R_25XCGvSK7fFBeWQ","male","Germany","no formal education",4,7,652,"R_1Bw9BeGQL8DHYUF",38,"> 4'000€
>5'900 CHF",4,10,"speeder"
"3001",229409893573887,"R_2EczmD5SwSzay4A","dishwasher",50,"numeracy low",3,1000,74,13.5135135135135,1.13076828026902,13.5135135135135,1.13076828026902,1.86923171973098,3,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3002",229409893573887,"R_2EczmD5SwSzay4A","dryer",50,"numeracy low",3,900,1088,0.827205882352941,-0.0823863859228363,0.827205882352941,0.0823863859228363,3.03662889536216,2.95424250943932,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3003",229409893573887,"R_2EczmD5SwSzay4A","fridge",50,"numeracy low",3,800,52,15.3846153846154,1.18708664335714,15.3846153846154,1.18708664335714,1.7160033436348,2.90308998699194,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3004",229409893573887,"R_2EczmD5SwSzay4A","hairdryer",50,"numeracy low",3,400,128,3.125,0.494850021680094,3.125,0.494850021680094,2.10720996964787,2.60205999132796,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3005",229409893573887,"R_2EczmD5SwSzay4A","heating",50,"numeracy low",3,500,1141,0.438212094653812,-0.358315640082196,0.438212094653812,0.358315640082196,3.05728564441821,2.69897000433602,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3006",229409893573887,"R_2EczmD5SwSzay4A","light",50,"numeracy low",3,450,358,1.25698324022346,0.0993294871314693,1.25698324022346,0.0993294871314693,2.55388302664387,2.65321251377534,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3007",229409893573887,"R_2EczmD5SwSzay4A","shower",50,"numeracy low",3,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3008",229409893573887,"R_2EczmD5SwSzay4A","washing",50,"numeracy low",3,1000,127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,5,0.195812807881773,915,"R_3dSScqXqMRYGrp2","female","Germany","obligatory school",1,5,978,"R_2EczmD5SwSzay4A",47,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"3009",229409893574672,"R_24cprR80Slkcffl","dishwasher",25,"numeracy high",3,10,74,0.135135135135135,-0.869231719730976,0.135135135135135,0.869231719730976,1.86923171973098,1,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3010",229409893574672,"R_24cprR80Slkcffl","dryer",25,"numeracy high",3,500,1088,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,3.03662889536216,2.69897000433602,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3011",229409893574672,"R_24cprR80Slkcffl","fridge",25,"numeracy high",4,150,52,2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,1.7160033436348,2.17609125905568,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3012",229409893574672,"R_24cprR80Slkcffl","hairdryer",25,"numeracy high",3,50,128,0.390625,-0.40823996531185,0.390625,0.40823996531185,2.10720996964787,1.69897000433602,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3013",229409893574672,"R_24cprR80Slkcffl","heating",25,"numeracy high",3,2000,1141,1.75284837861525,0.243744351245767,1.75284837861525,0.243744351245767,3.05728564441821,3.30102999566398,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3014",229409893574672,"R_24cprR80Slkcffl","light",25,"numeracy high",3,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3015",229409893574672,"R_24cprR80Slkcffl","shower",25,"numeracy high",2,1000,1186,0.843170320404722,-0.0740846890282438,0.843170320404722,0.0740846890282438,3.07408468902824,3,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3016",229409893574672,"R_24cprR80Slkcffl","washing",25,"numeracy high",3,500,127,3.93700787401575,0.595166283380062,3.93700787401575,0.595166283380062,2.10380372095596,2.69897000433602,1.75,-3.05418719211823,2568,"R_2yqIknklBoBJSSa","female","Germany","degree",2,6,1544,"R_24cprR80Slkcffl",41,"> 4'000€
>5'900 CHF",42,25,"okay"
"3017",229409893574678,"R_3Dv9CIgzor6PPpz","dishwasher",10,"numeracy low",2,6,74,0.0810810810810811,-1.09108046934733,0.0810810810810811,1.09108046934733,1.86923171973098,0.778151250383644,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3018",229409893574678,"R_3Dv9CIgzor6PPpz","dryer",10,"numeracy low",3,5,1088,0.00459558823529412,-2.33765889102614,0.00459558823529412,2.33765889102614,3.03662889536216,0.698970004336019,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3019",229409893574678,"R_3Dv9CIgzor6PPpz","fridge",10,"numeracy low",3,10,52,0.192307692307692,-0.716003343634799,0.192307692307692,0.716003343634799,1.7160033436348,1,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3020",229409893574678,"R_3Dv9CIgzor6PPpz","hairdryer",10,"numeracy low",2,5,128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3021",229409893574678,"R_3Dv9CIgzor6PPpz","heating",10,"numeracy low",3,5,1141,0.00438212094653812,-2.3583156400822,0.00438212094653812,2.3583156400822,3.05728564441821,0.698970004336019,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3022",229409893574678,"R_3Dv9CIgzor6PPpz","light",10,"numeracy low",2,20,358,0.0558659217877095,-1.25285303097989,0.0558659217877095,1.25285303097989,2.55388302664387,1.30102999566398,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3023",229409893574678,"R_3Dv9CIgzor6PPpz","shower",10,"numeracy low",3,5,1186,0.00421585160202361,-2.37511468469223,0.00421585160202361,2.37511468469223,3.07408468902824,0.698970004336019,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3024",229409893574678,"R_3Dv9CIgzor6PPpz","washing",10,"numeracy low",3,6,127,0.047244094488189,-1.32565247057231,0.047244094488189,1.32565247057231,2.10380372095596,0.778151250383644,3,-1.80418719211823,810,"R_2qr4N1GYDyUsOZy","female","Germany","degree",2,6,789,"R_3Dv9CIgzor6PPpz",58,"> 4'000€
>5'900 CHF",13,13,"okay"
"3025",229409893574681,"R_8crnxAqp8zqKv2V","dishwasher",10,"numeracy low",3,750,74,10.1351351351351,1.00582954366072,10.1351351351351,1.00582954366072,1.86923171973098,2.8750612633917,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3026",229409893574681,"R_8crnxAqp8zqKv2V","dryer",10,"numeracy low",3,1000,1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3027",229409893574681,"R_8crnxAqp8zqKv2V","fridge",10,"numeracy low",2,1000,52,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,1.7160033436348,3,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3028",229409893574681,"R_8crnxAqp8zqKv2V","hairdryer",10,"numeracy low",3,200,128,1.5625,0.193820026016113,1.5625,0.193820026016113,2.10720996964787,2.30102999566398,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3029",229409893574681,"R_8crnxAqp8zqKv2V","heating",10,"numeracy low",3,1500,1141,1.31463628396144,0.118805614637467,1.31463628396144,0.118805614637467,3.05728564441821,3.17609125905568,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3030",229409893574681,"R_8crnxAqp8zqKv2V","light",10,"numeracy low",3,600,358,1.67597765363128,0.224268223739769,1.67597765363128,0.224268223739769,2.55388302664387,2.77815125038364,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3031",229409893574681,"R_8crnxAqp8zqKv2V","shower",10,"numeracy low",3,900,1186,0.75885328836425,-0.119842179588919,0.75885328836425,0.119842179588919,3.07408468902824,2.95424250943932,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3032",229409893574681,"R_8crnxAqp8zqKv2V","washing",10,"numeracy low",3,1000,127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,1,-3.80418719211823,895,"R_3JyOgimkBE8Gpjf","female","Germany","degree",2,5,1583,"R_8crnxAqp8zqKv2V",63,"> 4'000€
>5'900 CHF",14,26,"okay"
"3033",229409893574684,"R_1jOhygKAl2j4uoW","dishwasher",25,"numeracy high",3,500,74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3034",229409893574684,"R_1jOhygKAl2j4uoW","dryer",25,"numeracy high",3,1000,1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3035",229409893574684,"R_1jOhygKAl2j4uoW","fridge",25,"numeracy high",3,300,52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3036",229409893574684,"R_1jOhygKAl2j4uoW","hairdryer",25,"numeracy high",4,100,128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3037",229409893574684,"R_1jOhygKAl2j4uoW","heating",25,"numeracy high",3,1100,1141,0.964066608238387,-0.0158929592599896,0.964066608238387,0.0158929592599896,3.05728564441821,3.04139268515822,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3038",229409893574684,"R_1jOhygKAl2j4uoW","light",25,"numeracy high",3,300,358,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.55388302664387,2.47712125471966,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3039",229409893574684,"R_1jOhygKAl2j4uoW","shower",25,"numeracy high",3,500,1186,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,3.07408468902824,2.69897000433602,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3040",229409893574684,"R_1jOhygKAl2j4uoW","washing",25,"numeracy high",4,1000,127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,5.5,0.695812807881773,982,"R_1KjrZK9wyaht0Yi","female","Germany","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay"
"3041",229409893576768,"R_3hrrjVoBCW5aVLN","dishwasher",25,"numeracy high",3,600,74,8.10810810810811,0.908919530652668,8.10810810810811,0.908919530652668,1.86923171973098,2.77815125038364,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3042",229409893576768,"R_3hrrjVoBCW5aVLN","dryer",25,"numeracy high",3,2000,1088,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.03662889536216,3.30102999566398,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3043",229409893576768,"R_3hrrjVoBCW5aVLN","fridge",25,"numeracy high",3,1000,52,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,1.7160033436348,3,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3044",229409893576768,"R_3hrrjVoBCW5aVLN","hairdryer",25,"numeracy high",3,1500,128,11.71875,1.06888128940781,11.71875,1.06888128940781,2.10720996964787,3.17609125905568,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3045",229409893576768,"R_3hrrjVoBCW5aVLN","heating",25,"numeracy high",3,1000,1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3046",229409893576768,"R_3hrrjVoBCW5aVLN","light",25,"numeracy high",3,800,358,2.23463687150838,0.349206960348069,2.23463687150838,0.349206960348069,2.55388302664387,2.90308998699194,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3047",229409893576768,"R_3hrrjVoBCW5aVLN","shower",25,"numeracy high",3,1500,1186,1.26475548060708,0.102006570027437,1.26475548060708,0.102006570027437,3.07408468902824,3.17609125905568,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3048",229409893576768,"R_3hrrjVoBCW5aVLN","washing",25,"numeracy high",3,1000,127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,6,1.19581280788177,688,"R_2TuahJYuP8wtEj0","male","Germany","degree",3,6,917,"R_3hrrjVoBCW5aVLN",50,"> 4'000€
>5'900 CHF",11,15,"okay"
"3049",229409893578856,"R_2sZMR3HZgebyC7G","dishwasher",25,"numeracy high",2,50,74,0.675675675675676,-0.170261715394957,0.675675675675676,0.170261715394957,1.86923171973098,1.69897000433602,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3050",229409893578856,"R_2sZMR3HZgebyC7G","dryer",25,"numeracy high",1,1500,1088,1.37867647058824,0.13946236369352,1.37867647058824,0.13946236369352,3.03662889536216,3.17609125905568,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3051",229409893578856,"R_2sZMR3HZgebyC7G","fridge",25,"numeracy high",1,1000,52,19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,1.7160033436348,3,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3052",229409893578856,"R_2sZMR3HZgebyC7G","hairdryer",25,"numeracy high",2,10,128,0.078125,-1.10720996964787,0.078125,1.10720996964787,2.10720996964787,1,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3053",229409893578856,"R_2sZMR3HZgebyC7G","heating",25,"numeracy high",1,3000,1141,2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.05728564441821,3.47712125471966,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3054",229409893578856,"R_2sZMR3HZgebyC7G","light",25,"numeracy high",1,10,358,0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,2.55388302664387,1,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3055",229409893578856,"R_2sZMR3HZgebyC7G","shower",25,"numeracy high",2,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3056",229409893578856,"R_2sZMR3HZgebyC7G","washing",25,"numeracy high",2,80,127,0.62992125984252,-0.200713733964013,0.62992125984252,0.200713733964013,2.10380372095596,1.90308998699194,5.75,0.945812807881773,1027,"R_1lsN4gAk00nyLx9","female","Germany","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay"
"3057",229409893579886,"R_1dodXvys6NxgTR9","dishwasher",25,"numeracy high",2,500,74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,6,1.19581280788177,1377,"R_21ctbCYRWseYocx","female","Germany","middle school",3,5,1697,"R_1dodXvys6NxgTR9",56,"> 4'000€
>5'900 CHF",22,28,"okay"
"3058",229409893579886,"R_1dodXvys6NxgTR9","dryer",25,"numeracy high",2,2000,1088,1.83823529411765,0.26440110030182,1.83823529411765,0.26440110030182,3.03662889536216,3.30102999566398,6,1.19581280788177,1377,"R_21ctbCYRWseYocx","female","Germany","middle school",3,5,1697,"R_1dodXvys6NxgTR9",56,"> 4'000€
>5'900 CHF",22,28,"okay"
"3059",229409893579886,"R_1dodXvys6NxgTR9","fridge",25,"numeracy high",3,500,52,9.61538461538461,0.98296666070122,9.61538461538461,0.98296666070122,1.7160033436348,2.69897000433602,6,1.19581280788177,1377,"R_21ctbCYRWseYocx","female","Germany","middle school",3,5,1697,"R_1dodXvys6NxgTR9",56,"> 4'000€
>5'900 CHF",22,28,"okay"
