"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"3599","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3600","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3601","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3602","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3603","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3604","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3605","R_33wCNEarcW1Pj0m",229320605934683,3,1953,"female","Germany","<1'500€
<3'100CHF","no formal education",1,3,"R_3qHYqEwKsOQQyRT",37,32,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3606","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3607","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3608","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3609","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3610","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3611","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3612","R_38kHlD1PxUjMZ8J",229678093321286,7,950,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_2v2nTKKN3vQRmr2",49,15,"okay",4.25,-0.5125,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3613","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3614","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3615","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3616","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3617","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3618","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3619","R_3CD9wbHDlaeRZo1",229855352125590,7,1012,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_1ILP4klkIHMb0xr",65,16,"okay",3.5,-1.2625,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3620","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3621","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3622","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3623","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3624","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3625","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3626","R_3CJUeH8CJCRwhB8",229320605935713,3,882,"male","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_eqviN3DlyEpm6iJ",69,14,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3627","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3628","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3629","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3630","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3631","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3632","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3633","R_3CTa8fnOQGo2vNJ",229242449959017,7,957,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_vrkRIv7sYwaMm09",71,15,"okay",5,0.2375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3634","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3635","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3636","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3637","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3638","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3639","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3640","R_3CZMwO05VMZqmup",229256171965617,5,1092,"male","Switzerland","> 4'000€
>5'900 CHF","degree",4,7,"R_3NTYa3DVjH07znm",33,18,"speeder",5.25,0.4875,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3641","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3642","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3643","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3644","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3645","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3646","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3647","R_3DbyWbL363tVxyC",229409893635139,7,1087,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,2,"R_rfM6dkaYGLT4AJr",56,18,"okay",6,1.2375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3648","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3649","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3650","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3651","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3652","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3653","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3654","R_3DitLG2nqStwZRY",230469411984631,4,674,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,"R_31szBB0IAUEKR80",66,11,"okay",3.75,-1.0125,0.571428571428571,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3655","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3656","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3657","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3658","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3659","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3660","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3661","R_3DjQ9uCmrnB5ll3",229321437701161,7,670,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_qVCnJhMYPvHRTjz",43,11,"okay",5.5,0.7375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3662","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3663","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3664","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3665","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3666","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3667","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3668","R_3dNb89opyPCGv1I",229677069834245,5,1269,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_128Yrk2hM6RVtn2",55,21,"okay",2.5,-2.2625,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3669","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"3670","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"3671","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"3672","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"3673","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"3674","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"3675","R_3Dp4VdHBlp3rpk7",229409893552239,2,1997,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_1etSyOQPJkT6TOX",38,33,"okay",2.5,-2.2625,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"3676","R_3dSScqXqMRYGrp2",229409893573887,1,915,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_2EczmD5SwSzay4A",47,15,"okay",5,0.2375,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
