"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"1147",229409893552235,"wave1","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.54,-0.0485
"1148",229409893552235,"wave2","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","no change",0.565,-0.193
"1149",229409893552237,"wave1","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.575,0.392
"1150",229409893552237,"wave2","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.609,-0.452
"1151",229409893552239,"wave1","Germany","male",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.671,-0.432
"1152",229409893552239,"wave2","Germany","male",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.719,0.211
"1153",229409893553280,"wave1","Germany","female",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.855,-0.206
"1154",229409893553280,"wave2","Germany","female",62,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",1.38,-1.38
"1155",229409893553285,"wave1","Germany","male",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.602,0.56
"1156",229409893553285,"wave2","Germany","male",52,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.292,0.00477
"1157",229409893554317,"wave1","Germany","male",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.602,0.41
"1158",229409893554317,"wave2","Germany","male",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.665,0.207
"1159",229409893554327,"wave1","Germany","male",31,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.352,0.226
"1160",229409893554327,"wave2","Germany","male",31,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.423,-0.373
"1161",229409893554332,"wave1","Germany","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.34,0.167
"1162",229409893554332,"wave2","Germany","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.449,-0.13
"1163",229409893555364,"wave1","Germany","male",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.444,0.114
"1164",229409893555364,"wave2","Germany","male",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.425,-0.13
"1165",229409893555368,"wave1","Germany","male",57,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.477,0.18
"1166",229409893555368,"wave2","Germany","male",57,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.632,-0.0485
"1167",229409893555379,"wave1","Germany","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.489,0.162
"1168",229409893555379,"wave2","Germany","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.547,-0.32
"1169",229409893556406,"wave1","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",1.2,-1.2
"1170",229409893556406,"wave2","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.567,0.548
"1171",229409893556407,"wave1","Germany","female",58,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.571,-0.342
"1172",229409893556407,"wave2","Germany","female",58,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.474,-0.37
"1173",229409893556409,"wave1","Germany","female",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.9,-0.885
"1174",229409893556409,"wave2","Germany","female",64,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.527,0.527
"1175",229409893556412,"wave1","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","decreased error",0.6,0.154
"1176",229409893556412,"wave2","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","decreased error",0.494,0.352
"1177",229409893556414,"wave1","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.467,-0.179
"1178",229409893556414,"wave2","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.399,0.156
"1179",229409893556415,"wave1","Germany","male",77,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.824,0.824
"1180",229409893556415,"wave2","Germany","male",77,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.541,0.489
"1181",229409893557466,"wave1","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.14,-1.14
"1182",229409893557466,"wave2","Germany","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.22,-1.22
"1183",229409893558495,"wave1","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.533,-0.533
"1184",229409893558495,"wave2","Germany","male",70,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.39,-1.39
"1185",229409893558497,"wave1","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.482,0.204
"1186",229409893558497,"wave2","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.422,0.0618
"1187",229409893558499,"wave1","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.357,-0.204
"1188",229409893558499,"wave2","Germany","female",60,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.543,-0.12
"1189",229409893558502,"wave1","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.535,0.521
"1190",229409893558502,"wave2","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.908,0.805
"1191",229409893558508,"wave1","Germany","NA",63,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.587,-0.333
"1192",229409893558508,"wave2","Germany","NA",63,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.491,-0.0243
"1193",229409893558511,"wave1","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.511,-0.132
"1194",229409893558511,"wave2","Germany","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.47,-0.166
"1195",229409893559298,"wave1","Germany","male",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.609,-0.137
"1196",229409893559298,"wave2","Germany","male",61,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.431,0.238
"1197",229409893559543,"wave1","Germany","male",53,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.406,-0.349
"1198",229409893559543,"wave2","Germany","male",53,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.719,-0.418
"1199",229409893559548,"wave1","Germany","male",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.597,-0.476
"1200",229409893559548,"wave2","Germany","male",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.579,-0.565
"1201",229409893560326,"wave1","Germany","male",36,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.829,0.82
"1202",229409893560326,"wave2","Germany","male",36,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.31,-1.31
"1203",229409893560330,"wave1","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.446,0.317
"1204",229409893560330,"wave2","Germany","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.371,-0.0705
"1205",229409893560343,"wave1","Germany","male",68,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.442,-0.126
"1206",229409893560343,"wave2","Germany","male",68,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.602,0.56
"1207",229409893561373,"wave1","Germany","male",36,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.611,-0.239
"1208",229409893561373,"wave2","Germany","male",36,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.39,0.0182
"1209",229409893561379,"wave1","Germany","male",61,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.349,0.0182
"1210",229409893561379,"wave2","Germany","male",61,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",0.834,-0.834
"1211",229409893561380,"wave1","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",1.7,-1.7
"1212",229409893561380,"wave2","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",1.13,-1.13
"1213",229409893561381,"wave1","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.605,0.213
"1214",229409893561381,"wave2","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.575,-0.289
"1215",229409893562421,"wave1","Germany","male",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.645,-0.273
"1216",229409893562421,"wave2","Germany","male",47,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.533,-0.0271
"1217",229409893562422,"wave1","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.508,0.167
"1218",229409893562422,"wave2","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.793,0.386
"1219",229409893563457,"wave1","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",1.44,-1.44
"1220",229409893563457,"wave2","Germany","female",53,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.506,0.473
"1221",229409893563459,"wave1","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.82,0.211
"1222",229409893563459,"wave2","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.65,-0.386
"1223",229409893563467,"wave1","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.515,0.433
"1224",229409893563467,"wave2","Germany","female",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.682,0.192
"1225",229409893563468,"wave1","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.469,0.202
"1226",229409893563468,"wave2","Germany","female",68,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy low","decreased error",0.262,-0.0804
"1227",229409893563472,"wave1","Germany","male",61,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.638,-0.515
"1228",229409893563472,"wave2","Germany","male",61,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","decreased error",0.484,-0.402
"1229",229409893565554,"wave1","Germany","male",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.819,-0.786
"1230",229409893565554,"wave2","Germany","male",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.724,0.561
"1231",229409893565555,"wave1","Germany","male",70,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.703,-0.188
"1232",229409893565555,"wave2","Germany","male",70,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy high","decreased error",0.623,-0.543
"1233",229409893566597,"wave1","Germany","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.572,0.572
"1234",229409893566597,"wave2","Germany","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.37,-0.204
"1235",229409893566606,"wave1","Germany","male",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","increased error",0.649,0.61
"1236",229409893566606,"wave2","Germany","male",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","increased error",1.05,-0.979
"1237",229409893567636,"wave1","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.547,0.393
"1238",229409893567636,"wave2","Germany","male",73,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.46,0.27
"1239",229409893567644,"wave1","Germany","male",68,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.531,-0.0428
"1240",229409893567644,"wave2","Germany","male",68,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy high","no change",0.519,-0.398
"1241",229409893567652,"wave1","Germany","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.442,0.189
"1242",229409893567652,"wave2","Germany","female",65,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.601,0.582
"1243",229409893567654,"wave1","Germany","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.674,-0.378
"1244",229409893567654,"wave2","Germany","female",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.293,0.117
"1245",229409893568680,"wave1","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.67,-0.67
"1246",229409893568680,"wave2","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.641,-0.57
"1247",229409893568695,"wave1","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.555,0.165
"1248",229409893568695,"wave2","Germany","female",60,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.869,0.285
