"","wave","m","type","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","income.wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2","choice","concern.scaled","mean.error_scaled","income"
"7397","wave2",229166066778312,"exp.low_mid.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.35985576923077,-1.61940062209897,"2'500- 4'000€
<4'300- 5'899CHF"
"7398","wave2",229166066778312,"mid.low_che.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.35985576923077,-1.61940062209897,"2'500- 4'000€
<4'300- 5'899CHF"
"7399","wave2",229166066778312,"mid.low_che.int","1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.35985576923077,-1.61940062209897,"2'500- 4'000€
<4'300- 5'899CHF"
"7400","wave2",229166066780393,"exp.int_che.hig","1","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7401","wave2",229166066780393,"exp.int_mid.hig","1","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7402","wave2",229166066780393,"exp.low_che.hig","2","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7403","wave2",229166066780393,"exp.low_che.int","1","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7404","wave2",229166066780393,"exp.low_mid.hig","2","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7405","wave2",229166066780393,"mid.low_che.hig","2","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7406","wave2",229166066780393,"mid.low_che.int","1","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,0.109855769230769,-0.75742034135646,"> 4'000€
>5'900 CHF"
"7407","wave2",229166066780404,"exp.int_che.hig","1","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7408","wave2",229166066780404,"exp.int_mid.hig","1","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7409","wave2",229166066780404,"exp.low_che.hig","2","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7410","wave2",229166066780404,"exp.low_che.int","1","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7411","wave2",229166066780404,"exp.low_mid.hig","2","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7412","wave2",229166066780404,"mid.low_che.hig","2","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7413","wave2",229166066780404,"mid.low_che.int","1","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.109855769230769,-0.828074462728797,"2'500- 4'000€
<4'300- 5'899CHF"
"7414","wave2",229166066782222,"exp.int_che.hig","1","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7415","wave2",229166066782222,"exp.int_mid.hig","1","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7416","wave2",229166066782222,"exp.low_che.hig","2","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7417","wave2",229166066782222,"exp.low_che.int","1","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7418","wave2",229166066782222,"exp.low_mid.hig","2","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7419","wave2",229166066782222,"mid.low_che.hig","2","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7420","wave2",229166066782222,"mid.low_che.int","1","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.10985576923077,-0.040281009427243,"2'500- 4'000€
<4'300- 5'899CHF"
"7421","wave2",229166066786390,"exp.int_che.hig","1","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7422","wave2",229166066786390,"exp.int_mid.hig","1","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7423","wave2",229166066786390,"exp.low_che.hig","2","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7424","wave2",229166066786390,"exp.low_che.int","1","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7425","wave2",229166066786390,"exp.low_mid.hig","2","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7426","wave2",229166066786390,"mid.low_che.hig","2","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7427","wave2",229166066786390,"mid.low_che.int","1","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.39014423076923,-0.941121056924536,"2'500- 4'000€
<4'300- 5'899CHF"
"7428","wave2",229166066788467,"exp.int_che.hig","1","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7429","wave2",229166066788467,"exp.int_mid.hig","1","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7430","wave2",229166066788467,"exp.low_che.hig","2","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7431","wave2",229166066788467,"exp.low_che.int","1","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7432","wave2",229166066788467,"exp.low_mid.hig","2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7433","wave2",229166066788467,"mid.low_che.hig","2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7434","wave2",229166066788467,"mid.low_che.int","1","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.64014423076923,1.80025885232213,"<1'500- 2'499€
3'100-4'299CHF"
"7435","wave2",229166066788475,"exp.int_che.hig","1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7436","wave2",229166066788475,"exp.int_mid.hig","1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7437","wave2",229166066788475,"exp.low_che.hig","2","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7438","wave2",229166066788475,"exp.low_che.int","1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7439","wave2",229166066788475,"exp.low_mid.hig","2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7440","wave2",229166066788475,"mid.low_che.hig","2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7441","wave2",229166066788475,"mid.low_che.int","1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.35985576923077,0.606204201129638,"> 4'000€
>5'900 CHF"
"7442","wave2",229166066789519,"exp.int_che.hig","1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7443","wave2",229166066789519,"exp.int_mid.hig","1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7444","wave2",229166066789519,"exp.low_che.hig","2","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7445","wave2",229166066789519,"exp.low_che.int","1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7446","wave2",229166066789519,"exp.low_mid.hig","2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7447","wave2",229166066789519,"mid.low_che.hig","2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7448","wave2",229166066789519,"mid.low_che.int","1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.64014423076923,-0.407682440563394,"<1'500- 2'499€
3'100-4'299CHF"
"7449","wave2",229166066790561,"exp.int_che.hig","1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7450","wave2",229166066790561,"exp.int_mid.hig","1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7451","wave2",229166066790561,"exp.low_che.hig","2","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7452","wave2",229166066790561,"exp.low_che.int","1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7453","wave2",229166066790561,"exp.low_mid.hig","2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7454","wave2",229166066790561,"mid.low_che.hig","2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7455","wave2",229166066790561,"mid.low_che.int","1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.140144230769231,-0.103869718662346,"2'500- 4'000€
<4'300- 5'899CHF"
"7456","wave2",229166066792658,"exp.int_che.hig","1","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,0,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7457","wave2",229166066792658,"exp.int_mid.hig","1","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,1,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7458","wave2",229166066792658,"exp.low_che.hig","2","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,1,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7459","wave2",229166066792658,"exp.low_che.int","1","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,0,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7460","wave2",229166066792658,"exp.low_mid.hig","2","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,1,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7461","wave2",229166066792658,"mid.low_che.hig","2","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,1,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7462","wave2",229166066792658,"mid.low_che.int","1","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,"<1'500€
<3'100CHF",0.808,6,4,5.25,0,0.609855769230769,0.380111012738161,"<1'500€
<3'100CHF"
"7463","wave2",229166066799696,"exp.int_che.hig","1","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7464","wave2",229166066799696,"exp.int_mid.hig","1","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7465","wave2",229166066799696,"exp.low_che.hig","2","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7466","wave2",229166066799696,"exp.low_che.int","1","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7467","wave2",229166066799696,"exp.low_mid.hig","2","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7468","wave2",229166066799696,"mid.low_che.hig","2","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7469","wave2",229166066799696,"mid.low_che.int","1","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,"<1'500- 2'499€
3'100-4'299CHF",0.799,16,0,4.75,0,0.109855769230769,0.348316658120609,"<1'500- 2'499€
3'100-4'299CHF"
"7470","wave2",229166066803864,"exp.int_che.hig","1","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7471","wave2",229166066803864,"exp.int_mid.hig","1","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7472","wave2",229166066803864,"exp.low_che.hig","2","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7473","wave2",229166066803864,"exp.low_che.int","1","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7474","wave2",229166066803864,"exp.low_mid.hig","2","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7475","wave2",229166066803864,"mid.low_che.hig","2","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7476","wave2",229166066803864,"mid.low_che.int","1","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,"2'500- 4'000€
<4'300- 5'899CHF",0.543,16,7,6,1,1.35985576923077,-0.556056095445301,"2'500- 4'000€
<4'300- 5'899CHF"
"7477","wave2",229166066809875,"exp.int_che.hig","1","2",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,"<1'500€
<3'100CHF",0.619,8,3,5.75,0,1.10985576923077,-0.287570434230421,"<1'500€
<3'100CHF"
"7478","wave2",229166066809875,"exp.int_mid.hig","1","1",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,"<1'500€
<3'100CHF",0.619,8,3,5.75,1,1.10985576923077,-0.287570434230421,"<1'500€
<3'100CHF"
"7479","wave2",229166066809875,"exp.low_che.hig","2","2",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,"<1'500€
<3'100CHF",0.619,8,3,5.75,0,1.10985576923077,-0.287570434230421,"<1'500€
<3'100CHF"
