"","m","type","wave1","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2"
"4701",229409893587973,"exp.low_che.int",0,"1","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,0,0.518,8,0,4.5
"4702",229409893587973,"exp.low_mid.hig",1,"2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,0,0.518,8,0,4.5
"4703",229409893587973,"mid.low_che.hig",1,"2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,0,0.518,8,0,4.5
"4704",229409893587973,"mid.low_che.int",0,"1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,6,0.589,4,3.5,0,0.518,8,0,4.5
"4705",229409893587987,"exp.int_che.hig",0,"1","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,0,0.635,6,2,5
"4706",229409893587987,"exp.int_mid.hig",0,"1","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,0,0.635,6,2,5
"4707",229409893587987,"exp.low_che.hig",1,"2","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,0,0.635,6,2,5
"4708",229409893587987,"exp.low_che.int",0,"1","2",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,0,0.635,6,2,5
"4709",229409893587987,"exp.low_mid.hig",1,"2","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,1,0.635,6,2,5
"4710",229409893587987,"mid.low_che.hig",1,"2","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,1,0.635,6,2,5
"4711",229409893587987,"mid.low_che.int",0,"1","1",31,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.646,3,5.25,0,0.635,6,2,5
"4712",229409893589020,"exp.int_che.hig",0,"1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,0,0.68,6,2,5.5
"4713",229409893589020,"exp.int_mid.hig",0,"1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,0,0.68,6,2,5.5
"4714",229409893589020,"exp.low_che.hig",1,"2","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,0,0.68,6,2,5.5
"4715",229409893589020,"exp.low_che.int",0,"1","2",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,1,0.68,6,2,5.5
"4716",229409893589020,"exp.low_mid.hig",1,"2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,0,0.68,6,2,5.5
"4717",229409893589020,"mid.low_che.hig",1,"2","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,0,0.68,6,2,5.5
"4718",229409893589020,"mid.low_che.int",0,"1","1",59,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,4,0.722,3,6,1,0.68,6,2,5.5
"4719",229409893589022,"exp.int_che.hig",1,"1","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4720",229409893589022,"exp.int_mid.hig",1,"1","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4721",229409893589022,"exp.low_che.hig",1,"2","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4722",229409893589022,"exp.low_che.int",1,"1","2",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4723",229409893589022,"exp.low_mid.hig",1,"2","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4724",229409893589022,"mid.low_che.hig",1,"2","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4725",229409893589022,"mid.low_che.int",1,"1","1",51,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,5,0.919,7,6,0,0.908,4,0,5.25
"4726",229409893589023,"exp.int_che.hig",1,"1","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,1,0.521,4,4,6
"4727",229409893589023,"exp.int_mid.hig",1,"1","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,0,0.521,4,4,6
"4728",229409893589023,"exp.low_che.hig",1,"2","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,1,0.521,4,4,6
"4729",229409893589023,"exp.low_che.int",1,"1","2",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,0,0.521,4,4,6
"4730",229409893589023,"exp.low_mid.hig",1,"2","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,1,0.521,4,4,6
"4731",229409893589023,"mid.low_che.hig",1,"2","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,0,0.521,4,4,6
"4732",229409893589023,"mid.low_che.int",1,"1","1",69,"male","degree","> 4'000€
>5'900 CHF","Germany",4,4,0.423,7,6,1,0.521,4,4,6
"4733",229409893589029,"exp.int_che.hig",1,"1","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,0,0.698,2,3,4
"4734",229409893589029,"exp.int_mid.hig",1,"1","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,0,0.698,2,3,4
"4735",229409893589029,"exp.low_che.hig",1,"2","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,1,0.698,2,3,4
"4736",229409893589029,"exp.low_che.int",0,"1","2",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,0,0.698,2,3,4
"4737",229409893589029,"exp.low_mid.hig",0,"2","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,1,0.698,2,3,4
"4738",229409893589029,"mid.low_che.hig",1,"2","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,1,0.698,2,3,4
"4739",229409893589029,"mid.low_che.int",0,"1","1",68,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,5,0.716,4,4.25,0,0.698,2,3,4
"4740",229409893590059,"exp.int_che.hig",0,"1","2",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,0,0.483,10,2,6
"4741",229409893590059,"exp.int_mid.hig",1,"1","1",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,0,0.483,10,2,6
"4742",229409893590059,"exp.low_che.hig",0,"2","2",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,1,0.483,10,2,6
"4743",229409893590059,"exp.low_che.int",0,"1","2",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,1,0.483,10,2,6
"4744",229409893590059,"exp.low_mid.hig",1,"2","1",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,0,0.483,10,2,6
"4745",229409893590059,"mid.low_che.hig",1,"2","1",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,0,0.483,10,2,6
"4746",229409893590059,"mid.low_che.int",0,"1","1",70,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,13,0.742,3,6,0,0.483,10,2,6
"4747",229409893590061,"exp.int_che.hig",1,"1","2",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4748",229409893590061,"exp.int_mid.hig",1,"1","1",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4749",229409893590061,"exp.low_che.hig",1,"2","2",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4750",229409893590061,"exp.low_che.int",0,"1","2",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4751",229409893590061,"exp.low_mid.hig",1,"2","1",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,1,1.36,16,1,3
"4752",229409893590061,"mid.low_che.hig",1,"2","1",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4753",229409893590061,"mid.low_che.int",1,"1","1",41,"female","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,16,0.439,6,3,0,1.36,16,1,3
"4754",229409893590068,"exp.int_che.hig",0,"1","2",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,1,1.13,0,2,1
"4755",229409893590068,"exp.int_mid.hig",0,"1","1",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,1,1.13,0,2,1
"4756",229409893590068,"exp.low_che.hig",0,"2","2",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,0,1.13,0,2,1
"4757",229409893590068,"exp.low_che.int",0,"1","2",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,0,1.13,0,2,1
"4758",229409893590068,"exp.low_mid.hig",0,"2","1",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,0,1.13,0,2,1
"4759",229409893590068,"mid.low_che.hig",0,"2","1",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,0,1.13,0,2,1
"4760",229409893590068,"mid.low_che.int",0,"1","1",50,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,0,0.57,0,1.5,0,1.13,0,2,1
"4761",229409893590069,"exp.int_che.hig",1,"1","2",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4762",229409893590069,"exp.int_mid.hig",1,"1","1",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4763",229409893590069,"exp.low_che.hig",1,"2","2",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4764",229409893590069,"exp.low_che.int",1,"1","2",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,0,0.567,8,6,6
"4765",229409893590069,"exp.low_mid.hig",1,"2","1",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4766",229409893590069,"mid.low_che.hig",1,"2","1",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4767",229409893590069,"mid.low_che.int",1,"1","1",58,"female","degree","> 4'000€
>5'900 CHF","Germany",4,8,0.371,7,6,1,0.567,8,6,6
"4768",229409893592158,"exp.int_che.hig",0,"1","2",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,0,0.564,8,3,5
"4769",229409893592158,"exp.int_mid.hig",0,"1","1",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,0,0.564,8,3,5
"4770",229409893592158,"exp.low_che.hig",1,"2","2",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,0,0.564,8,3,5
"4771",229409893592158,"exp.low_che.int",0,"1","2",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,1,0.564,8,3,5
"4772",229409893592158,"exp.low_mid.hig",0,"2","1",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,0,0.564,8,3,5
"4773",229409893592158,"mid.low_che.hig",0,"2","1",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,1,0.564,8,3,5
"4774",229409893592158,"mid.low_che.int",0,"1","1",64,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,10,0.554,1,5,1,0.564,8,3,5
"4775",229409893594229,"exp.int_che.hig",1,"1","2",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,1,0.448,7,4,4.75
"4776",229409893594229,"exp.int_mid.hig",1,"1","1",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,0,0.448,7,4,4.75
"4777",229409893594229,"exp.low_che.hig",0,"2","2",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,0,0.448,7,4,4.75
"4778",229409893594229,"exp.low_che.int",0,"1","2",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,1,0.448,7,4,4.75
"4779",229409893594229,"exp.low_mid.hig",1,"2","1",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,1,0.448,7,4,4.75
"4780",229409893594229,"mid.low_che.hig",1,"2","1",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,1,0.448,7,4,4.75
"4781",229409893594229,"mid.low_che.int",0,"1","1",60,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,12,0.554,4,5.25,0,0.448,7,4,4.75
"4782",229409893596306,"exp.int_che.hig",1,"1","2",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4783",229409893596306,"exp.int_mid.hig",1,"1","1",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4784",229409893596306,"exp.low_che.hig",1,"2","2",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4785",229409893596306,"exp.low_che.int",0,"1","2",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,0,1.32,13,6,6
"4786",229409893596306,"exp.low_mid.hig",1,"2","1",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4787",229409893596306,"mid.low_che.hig",1,"2","1",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4788",229409893596306,"mid.low_che.int",0,"1","1",60,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",1,10,0.526,5,6,1,1.32,13,6,6
"4789",229409893597348,"exp.int_che.hig",0,"1","2",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4790",229409893597348,"exp.int_mid.hig",0,"1","1",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4791",229409893597348,"exp.low_che.hig",0,"2","2",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4792",229409893597348,"exp.low_che.int",0,"1","2",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4793",229409893597348,"exp.low_mid.hig",1,"2","1",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4794",229409893597348,"mid.low_che.hig",0,"2","1",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4795",229409893597348,"mid.low_che.int",0,"1","1",55,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,1,0.608,1,5.5,0,0.503,0,0,5.25
"4796",229409893597357,"exp.int_che.hig",1,"1","2",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4797",229409893597357,"exp.int_mid.hig",1,"1","1",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4798",229409893597357,"exp.low_che.hig",1,"2","2",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4799",229409893597357,"exp.low_che.int",0,"1","2",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4800",229409893597357,"exp.low_mid.hig",1,"2","1",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4801",229409893597357,"mid.low_che.hig",1,"2","1",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,1,0.431,0,1,3
"4802",229409893597357,"mid.low_che.int",1,"1","1",62,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,8,0.296,6,3.75,0,0.431,0,1,3
"4803",229409893598399,"exp.int_che.hig",0,"1","2",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,0,0.306,8,2,4.25
"4804",229409893598399,"exp.int_mid.hig",1,"1","1",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,0,0.306,8,2,4.25
"4805",229409893598399,"exp.low_che.hig",1,"2","2",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,0,0.306,8,2,4.25
"4806",229409893598399,"exp.low_che.int",0,"1","2",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,0,0.306,8,2,4.25
"4807",229409893598399,"exp.low_mid.hig",1,"2","1",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,1,0.306,8,2,4.25
"4808",229409893598399,"mid.low_che.hig",1,"2","1",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,1,0.306,8,2,4.25
"4809",229409893598399,"mid.low_che.int",1,"1","1",42,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",5,10,0.55,5,5.5,0,0.306,8,2,4.25
"4810",229409893599427,"exp.int_che.hig",0,"1","2",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,0,1.05,11,3,5
"4811",229409893599427,"exp.int_mid.hig",1,"1","1",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,0,1.05,11,3,5
"4812",229409893599427,"exp.low_che.hig",1,"2","2",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,1,1.05,11,3,5
"4813",229409893599427,"exp.low_che.int",0,"1","2",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,1,1.05,11,3,5
"4814",229409893599427,"exp.low_mid.hig",1,"2","1",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,0,1.05,11,3,5
"4815",229409893599427,"mid.low_che.hig",1,"2","1",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,0,1.05,11,3,5
"4816",229409893599427,"mid.low_che.int",1,"1","1",38,"male","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",9,13,0.512,5,5.25,1,1.05,11,3,5
"4817",229409893600486,"exp.int_che.hig",0,"1","2",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,0,0.875,8,3,6
"4818",229409893600486,"exp.int_mid.hig",0,"1","1",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,1,0.875,8,3,6
"4819",229409893600486,"exp.low_che.hig",1,"2","2",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,0,0.875,8,3,6
"4820",229409893600486,"exp.low_che.int",0,"1","2",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,0,0.875,8,3,6
"4821",229409893600486,"exp.low_mid.hig",1,"2","1",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,1,0.875,8,3,6
"4822",229409893600486,"mid.low_che.hig",1,"2","1",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,1,0.875,8,3,6
"4823",229409893600486,"mid.low_che.int",0,"1","1",66,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",6,8,0.542,3,6,0,0.875,8,3,6
"4824",229409893601517,"exp.int_che.hig",1,"1","2",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,0,0.341,9,4,5.25
"4825",229409893601517,"exp.int_mid.hig",1,"1","1",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,1,0.341,9,4,5.25
"4826",229409893601517,"exp.low_che.hig",1,"2","2",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,1,0.341,9,4,5.25
"4827",229409893601517,"exp.low_che.int",1,"1","2",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,0,0.341,9,4,5.25
"4828",229409893601517,"exp.low_mid.hig",1,"2","1",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,1,0.341,9,4,5.25
"4829",229409893601517,"mid.low_che.hig",1,"2","1",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,1,0.341,9,4,5.25
"4830",229409893601517,"mid.low_che.int",1,"1","1",49,"female","obligatory school","<1'500€
<3'100CHF","Germany",5,11,0.726,7,5,0,0.341,9,4,5.25
"4831",229409893602310,"exp.int_che.hig",0,"1","2",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4832",229409893602310,"exp.int_mid.hig",1,"1","1",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4833",229409893602310,"exp.low_che.hig",1,"2","2",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4834",229409893602310,"exp.low_che.int",0,"1","2",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4835",229409893602310,"exp.low_mid.hig",1,"2","1",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4836",229409893602310,"mid.low_che.hig",1,"2","1",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4837",229409893602310,"mid.low_che.int",0,"1","1",49,"female","obligatory school","> 4'000€
>5'900 CHF","Germany",7,9,0.545,4,6,0,0.597,7,0,6
"4838",229409893603348,"exp.int_che.hig",0,"1","2",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4839",229409893603348,"exp.int_mid.hig",0,"1","1",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4840",229409893603348,"exp.low_che.hig",0,"2","2",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4841",229409893603348,"exp.low_che.int",0,"1","2",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4842",229409893603348,"exp.low_mid.hig",0,"2","1",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4843",229409893603348,"mid.low_che.hig",0,"2","1",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4844",229409893603348,"mid.low_che.int",0,"1","1",46,"male","middle school","<1'500€
<3'100CHF","Germany",6,0,0.51,0,1.75,0,1.74,0,0,1.25
"4845",229409893605426,"exp.int_che.hig",0,"1","2",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,0,0.525,0,1,0,0.383,0,0,4.25
